ObsID,National_Station_Identifier,StationName,Provider ID,Country code,StationLon,StationLat,Height,DrainingArea.km2.Provider,River,Catchment,EC_Catchments,Calibration ID,DrainingArea.km2.LDD,LisfloodX,LisfloodY,RealTime,PostProcess,FixedRepPoint,LSFCalib,HasWL,HasD,Alive,HasRTWL,HasRTD,HasHWL,HasHD,Exclude,EC_calib,CAL_TYPE,ModelFile,MdlStep,version__origin__name,version__version,station_id,drainage_area,lon_provided,lat_provided,drainage_area_provided,to_calibrate,valid_for_origin,legend,comments
2722,1090,Vyss_Brott_Vitara,1062,CZ,14.306389,48.625833,,13286.74,Vltava,"Vltava, above SazavaBlanice",Elbe,-,1027.7,14.30833,48.625,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2722.pickle,24,EFAS,17,2722,,,,,,,
2723,1150,Roudn_Malsa,1062,CZ,14.491944,48.935833,,13286.74,Malse,"Vltava, above SazavaBlanice",Elbe,-,976.7,14.49167,48.94167,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2723.pickle,24,EFAS,17,2723,,,,,,,
2724,1410,katovice_otava,1062,CZ,13.833056,49.270833,,13286.74,Otava,"Vltava, above SazavaBlanice",Elbe,-,1238,13.84167,49.275,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2724.pickle,24,EFAS,17,2724,,,,,,,
2725,1500,herman_blanice,1062,CZ,14.133333,49.246389,,13286.74,Blanice,"Vltava, above SazavaBlanice",Elbe,-,778.7,14.14167,49.24167,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2725.pickle,24,EFAS,17,2725,,,,,,,
2726,17850,Miziya,1062,BG,23.8612,43.685,,4522.94,Skat,Danube,Danube,-,1064,23.85833,43.69167,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2726.pickle,24,EFAS,17,2726,,,,,,,,
2727,1830,Stenovice Uhlava,1062,CZ,13.402778,49.6775,,8784.04,Uhlava,Berounka,Elbe,-,890.2,13.40833,49.675,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2727.pickle,24,EFAS,17,2727,,,,,,,,
2728,18560,s.Svode,1062,BG,23.8823,43.0262,,8395.2,Bebresh,Iskar,Danube,-,1161.7,23.875,43.025,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2728.pickle,24,EFAS,17,2728,,,,,,,,
2729,1870,Plzen Koterov_uslava,1062,CZ,13.424167,49.713611,,8784.04,Asslava,Berounka,Elbe,-,738,13.425,49.70833,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2729.pickle,24,EFAS,17,2729,,,,,,,,
2730,21500,Bejanovo,1062,BG,24.4089,43.2331,,3323.31,Kamenka,Vit,Danube,-,482.2,24.40833,43.225,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,2,24,ID_2730.pickle,24,EFAS,17,2730,,,,,,,,
2731,21750,Sadovets,1062,BG,24.372222,43.294444,,3323.31,Vit,Vit,Danube,-,1766,24.375,43.29167,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2731.pickle,24,EFAS,17,2731,,,,,,,,
2732,22750,Lovech,1062,BG,24.722222,43.141667,,5497.6,Osum,"Danube, section Olt - Yantra",Danube,-,924.8,24.725,43.14167,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2732.pickle,24,EFAS,17,2732,,,,,,,
2733,3450,Raskov Morava,1062,CZ,16.912778,50.041111,,9809.42,Morava,"Morava, above March",Danube,-,349,16.90833,50.04167,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,2,24,ID_2733.pickle,24,EFAS,17,2733,,,,,,,
2734,3550,Moravicany Morava,1062,CZ,16.9775,49.755833,,9809.42,Morava,"Morava, above March",Danube,-,2157.6,16.99167,49.74167,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,1,0,0,,ID_2734.pickle,24,EFAS,17,2734,,,,,,,
2735,3610,Lostice Trebuvka,1062,CZ,16.9325,49.744722,,9809.42,Trebuvka,"Morava, above March",Danube,-,573,16.925,49.74167,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2735.pickle,24,EFAS,17,2735,,,,,,,
2736,40110,STANCENI,1062,RO,25.466667,46.966667,,10878.22,Creanga,"Mures, above Tirnava",Danube,-,1508.2,25.225,46.95833,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2736.pickle,24,EFAS,17,2736,,,,,,,
2737,40120,GLODENI,1062,RO,24.616667,46.65,,10878.22,Mures,"Mures, above Tirnava",Danube,-,3907.5,24.60833,46.64167,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2737.pickle,24,EFAS,17,2737,,,,,,,
2738,40123,LUDUS,1062,RO,24.1,46.483333,,10878.22,Paraul de Campie,"Mures, above Tirnava",Danube,-,5993.7,24.10833,46.475,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2738.pickle,24,EFAS,17,2738,,,,,,,
2739,40140,GELMAR,1062,RO,23.216667,45.916667,,11851.5,Mures,"Mures, below Tirnava",Danube,-,20612.2,23.225,45.90833,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2739.pickle,24,EFAS,17,2739,,,,,,,
2740,40145,BRANISCA,1062,RO,22.783333,45.933333,,11851.5,Mures,"Mures, below Tirnava",Danube,-,24479.4,22.775,45.90833,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2740.pickle,24,EFAS,17,2740,,,,,,,
2741,40155,SAVARSIN,1062,RO,22.216667,46,,11851.5,Mures,"Mures, below Tirnava",Danube,-,25879.3,22.20833,46.00833,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2741.pickle,24,EFAS,17,2741,,,,,,,
2742,4016,Hrvatsko,1062,HR,14.71,45.53,,8799.96,Kupa,Kupa,Danube,-,335.2,14.70833,45.525,FALSE,FALSE,TRUE,FALSE,1,0,0,0,0,1,1,0,0,,ID_2742.pickle,24,EFAS,17,2742,,,,,,,,
2743,40160,RADNA,1062,RO,21.683333,46.083333,,11851.5,Mures,"Mures, below Tirnava",Danube,-,26743.9,21.69167,46.09167,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2743.pickle,24,EFAS,17,2743,,,,,,,
2744,42017,BECHET,1062,BG,23.95,43.75,,799.71,Donau,Danube-Jiu,Danube,-,599244.4,23.95833,43.74167,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2744.pickle,24,EFAS,17,2744,,,,,,,,
2745,42024,TURNU MAGURELE,1062,BG,24.883333,43.7,,5497.6,Donau,"Danube, section Olt - Yantra",Danube,-,639730.9,24.89167,43.70833,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2745.pickle,24,EFAS,17,2745,,,,,,,
2746,42031,OLTENITA,1062,RO,26.066667,44.066667,,3498.76,Dadilovat,"Danube, section Lom - Arges",Danube,-,676229.3,26.625,44.05833,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2746.pickle,24,EFAS,17,2746,,,,,,,
2747,42051,BRAILA,1062,RO,27.983333,45.283333,,5699.53,Donau,"Danube, sector Ialomita - Siret",Danube,-,708284.7,27.99167,45.275,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2747.pickle,24,EFAS,17,2747,,,,,,,
2748,42055,ISACCEA,1062,UA,28.483333,45.283333,,805700,Donau,"Danube, sector Oz. Kagul",Danube,-,785380.7,28.475,45.275,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2748.pickle,24,EFAS,17,2748,,,,,,,
2749,42815,Tarnava Mica - BLAJ,1062,RO,23.911238,46.18589,,6151.31,Tarnava Mare,Tirnava,Danube,-,2059,23.90833,46.19167,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2749.pickle,24,EFAS,17,2749,,,,,,,,
2750,4290,Janov Moravsk_dyje,1062,CZ,15.436667,48.993333,,4678.82,Dyje,Dyje,Danube,-,523,15.44167,48.99167,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2750.pickle,24,EFAS,17,2750,,,,,,,,
2751,42947,STANCA AVAL,1062,RO,27.216667,47.816667,,28389.96,Prut,Prut,Danube,-,12210.7,27.225,47.825,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2751.pickle,24,EFAS,17,2751,,,,,,,,
2752,42953,UNGHENI,1062,MD,27.783333,47.216667,,28389.96,Prut,Prut,Danube,-,18944.4,27.725,47.225,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,1,0,0,,ID_2752.pickle,24,EFAS,17,2752,,,,,,,,
2753,4340,Vranov Hamry_dyje,1062,CZ,15.820556,48.895,,4678.82,Dyje,Dyje,Danube,-,2258.6,15.825,48.89167,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2753.pickle,24,EFAS,17,2753,,,,,,,,
2754,4690,Pt_cov_Jihlava,1062,CZ,15.936667,49.215278,,6931.37,Klapovsky potok,Jihlava,Danube,-,1004.1,15.94167,49.20833,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2754.pickle,24,EFAS,17,2754,,,,,,,,
2755,51430,Dupnitza,1062,BG,24.016667,42.272222,,21508.94,Maritsa,"Maritsa (Evros), above Tundzha",Evros,-,1028.8,24.10833,42.24167,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,1,0,0,,ID_2755.pickle,24,EFAS,17,2755,,,,,,,
2756,51700,s.Rajdavica,1062,BG,22.702778,42.397222,,16885.48,Strimonas,Strimonas,Strimonas,-,2186.5,22.70833,42.39167,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2756.pickle,24,EFAS,17,2756,,,,,,,,
2757,51750,Boboshevo,1062,BG,23,42.15,,16885.48,Strimonas,Strimonas,Strimonas,-,4315.1,22.99167,42.15833,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,1,0,0,,ID_2757.pickle,24,EFAS,17,2757,,,,,,,,
2758,51880,Mpole,1062,BG,23.32,41.42,,16885.48,Strimonas,Strimonas,Strimonas,-,10293.9,23.325,41.40833,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2758.pickle,24,EFAS,17,2758,,,,,,,,
2759,A1203,Slankamen,1062,RS,20.27,45.14,,2399.65,Donau,Dunav,Danube,-,255798.5,20.25833,45.14167,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,1,0,0,0,,,,EFAS,17,2759,,,,,,,,
2760,A1206,V. Gradište,1062,RS,21.53,44.77,,7023.66,Donau,"Danube, Velika Morava - Timok",Danube ,-,563850.3,21.54167,44.775,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,1,0,0,0,,,,EFAS,17,2760,,,,,,,
2761,A1211,Beljin,1062,RS,19.95,44.63,,5399.36,Sava,"Sava, below Drina",Danube,-,87300.7,19.95833,44.625,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,1,0,0,0,,,,EFAS,17,2761,,,,,,,
2762,A1300,Kralje,1062,BA,15.853333,44.835278,,9073.65,Una,Una,Danube,-,1981.7,15.85833,44.84167,FALSE,FALSE,TRUE,FALSE,1,0,0,0,0,1,1,0,0,,,,EFAS,17,2762,,,,,,,,
2763,A1301,MaglajBosna,1062,BA,18.104167,44.569722,,10897.23,Bosna,Bosna,Danube,-,6722.1,18.09167,44.575,FALSE,FALSE,TRUE,FALSE,1,0,0,0,0,1,1,0,0,,ID_2763.pickle,24,EFAS,17,2763,,,,,,,,
2764,A1302,Reljevo,1062,BA,18.329444,43.887778,,10897.23,Bosna,Bosna,Danube,-,1145.3,18.325,43.89167,FALSE,FALSE,TRUE,TRUE,1,0,0,0,0,1,1,0,1,24,ID_2764.pickle,24,EFAS,17,2764,,,,,,,,
2765,A1303,Zavidovici,1062,BA,18.147222,44.44,,10897.23,Bosna,Bosna,Danube,-,5006.1,18.125,44.425,FALSE,FALSE,TRUE,FALSE,1,0,0,0,0,1,1,0,0,,ID_2765.pickle,24,EFAS,17,2765,,,,,,,,
2766,B2360010,La Meuse à Verdun (Pont Chaussée),1062,FR,5.38671084,49.16208865,,33614.07,Meuse,Maas,Meuse,-,3227.2,5.39167,49.15833,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,1,0,0,,ID_2766.pickle,24,EFAS,17,2766,,,,,,,,
2767,B3003010,La Meuse à Verdun (Pont Chaussée),1062,FR,5.36751714,49.16281849,,33614.07,Meuse,Maas,Meuse,-,31.6,5.35833,49.15833,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,0,,ID_2767.pickle,24,EFAS,17,2767,,,,,,,,
2768,B7200000,La Meuse à Chooz (Trou du Diable),1062,FR,4.78258195,50.08904974,,33614.07,Meuse,Maas,Meuse,-,10180.9,4.79167,50.09167,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,1,0,0,,ID_2768.pickle,24,EFAS,17,2768,,,,,,,,
2769,H3613020,Le Lunain à Épisy,1062,FR,2.77450934,48.32896835,,4352.64,Loing,Loing,Seine,-,215.8,2.775,48.30833,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2769.pickle,24,EFAS,17,2769,,,,,,,,
2770,M8000010,La Loire (Totale) à Nantes (Roche Maurice),1062,FR,-1.62434989,47.19430916,,8703.72,Loire,"Loire, below Maine",Loire,-,115595.9,-1.625,47.19167,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2770.pickle,24,EFAS,17,2770,,,,,,,
2771,Q3120010,'L''Adour à Saint-Vincent-De-Paul',1062,FR,-0.99991106,43.73360383,,9421.21,Adour,Adour,Adour,-,7764.9,-0.99167,43.74167,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2771.pickle,24,EFAS,17,2771,,,,,,,,
2772,U2722010,Le Doubs à Neublans-Abergement,1062,FR,5.3507325,46.92249769,,9802.48,Doubs,"Saone, below Doubs",Rhone,-,7318.1,5.35833,46.925,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,1,0,0,,ID_2772.pickle,24,EFAS,17,2772,,,,,,,
2773,Berg,Berg,1062,DE,9.751025088,48.24574406,,3975,Donau,Upper Danube,Danube,C048,4085.4,9.725,48.25833,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2773.pickle,24,EFAS,17,2773,,,,,,,,
2774,Wels,Wels,1062,AT,14.25908695,48.20886362,,3950,Traun,Upper Danube,Danube,C052,3833.7,14.25833,48.225,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2774.pickle,24,EFAS,17,2774,,,,,,,,
2775,ZahorskaVes,Angern,1062,AT,16.84786837,48.39425684,,26550,March,Upper Danube,Danube,C054,25580.3,16.84167,48.39167,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2775.pickle,24,EFAS,17,2775,,,,,,,,
2776,O2620010,La Garonne a Verdun sur Garonne,1062,FR,1.253316386,43.82197368,,13730,Garonne,Garonne,Garonne,C067,13697.2,1.25833,43.825,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2776.pickle,24,EFAS,17,2776,,,,,,,,
2777,Pougny,Pougny,1062,CH,6.006195851,46.19100289,,9800,Rhone,Rhone,Rhone,C094,10171.4,6.025,46.175,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,1,0,0,,ID_2777.pickle,24,EFAS,17,2777,,,,,,,,
2778,A2017,Duero En San Esteban - Navapalos,1062,ES,-3.124270788,41.52636615,,6398,Duero,Duero,Duero,C110,6443.9,-3.125,41.525,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2778.pickle,24,EFAS,17,2778,,,,,,,,
2779,A2015,Duero En Herrera De Duero,1062,ES,-4.659339222,41.58539551,,12740,Duero,Duero,Duero,C111,12754,-4.64167,41.575,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,1,0,0,,ID_2779.pickle,24,EFAS,17,2779,,,,,,,,
2780,A4009,Guadiana En Luciana,1062,ES,-4.298698661,38.98004497,,21072,Guadiana,Guadiana,Guadiana,C119,21302.8,-4.29167,38.975,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2780.pickle,24,EFAS,17,2780,,,,,,,,
2781,A4014,Guadiana En VillanuevaDeLaSerena,1062,ES,-5.774949115,39.02348307,,34771,Guadiana,Guadiana,Guadiana,C120,35056.5,-5.775,39.00833,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,1,0,,ID_2781.pickle,24,EFAS,17,2781,,,,,,,,
2782,A4030,Guadiana En AzudDeBadajoz,1062,ES,-6.982045753,38.908316,,48530,Guadiana,Guadiana,Guadiana,C121,48512.3,-6.95833,38.89167,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2782.pickle,24,EFAS,17,2782,,,,,,,,
2783,A4105,Zujar En Villanueva De La Serena,1062,ES,-5.584070831,38.96283753,,8508,Zujar,Guadiana,Guadiana,C122,8264.5,-5.59167,38.95833,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,1,0,,ID_2783.pickle,24,EFAS,17,2783,,,,,,,,
2784,A8129,Jucar En El Picazo,1062,ES,-2.113476395,39.46351148,,3248,Jucar,Jucar,Jucar,C125,3281.5,-2.09167,39.45833,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2784.pickle,24,EFAS,17,2784,,,,,,,,
2785,A8144,Jucar En Alcala Del Jucar,1062,ES,-1.419982254,39.18273782,,10785,Jucar,Jucar,Jucar,C126,10584.3,-1.40833,39.19167,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2785.pickle,24,EFAS,17,2785,,,,,,,,
2786,A8005,Mijares En Villarreal,1062,ES,-0.145363098,39.9632872,,2504,Mijares,Mijares,Mijares,C127,2537.8,-0.14167,39.95833,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2786.pickle,24,EFAS,17,2786,,,,,,,,
2787,Carignano,Carignano,1062,IT,7.68094123,44.88839372,,3775,Po,Po,Po,C130,3864.2,7.69167,44.89167,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,2,24,ID_2787.pickle,24,EFAS,17,2787,,,,,,,,
2788,Palestro,Palestro,1062,IT,8.556035245,45.26470458,,2825,Sesia,Po,Po,C131,2629.7,8.54167,45.25833,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2788.pickle,24,EFAS,17,2788,,,,,,,,
2789,Candoglia,Candoglia,1062,IT,8.473748467,45.93942876,,1650,Lago di Mergozzo,Po,Po,C133,1785.6,8.475,45.94167,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2789.pickle,24,EFAS,17,2789,,,,,,,,
2790,Spessa,Spessa,1062,IT,9.321513514,45.0921551,,38950,Po,Po,Po,C136,37388.1,9.34167,45.10833,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2790.pickle,24,EFAS,17,2790,,,,,,,,
2791,Borgoforte,Borgoforte,1062,IT,10.77930594,45.04638612,,63675,Po,Po,Po,C139,63264.8,10.775,45.04167,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2791.pickle,24,EFAS,17,2791,,,,,,,,
2792,A7006,Segura En Almadenes,1062,ES,-1.548163512,38.25359248,,7111,Segura,Segura,Segura,C142,7457.9,-1.54167,38.24167,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2792.pickle,24,EFAS,17,2792,,,,,,,,
2793,A7863,Segura En Contraparada,1062,ES,-1.221693403,38.01846321,,11175,Segura,Segura,Segura,C144,10687.6,-1.225,38.025,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,1,0,0,,ID_2793.pickle,24,EFAS,17,2793,,,,,,,,
2794,A7064,Segura En Beniel,1062,ES,-0.997129929,38.04474623,,13478,Segura,Segura,Segura,C145,14236.9,-1.00833,38.04167,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2794.pickle,24,EFAS,17,2794,,,,,,,,
2795,A3005,Tajo En Trillo,1062,ES,-2.586964643,40.68269895,,3253,Tajo,Tejo,Tajo,C146,3372.7,-2.59167,40.69167,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2795.pickle,24,EFAS,17,2795,,,,,,,,
2796,A3012,Tajo En LaPortusa,1062,ES,-4.199870665,39.86593865,,27159,Tajo,Tejo,Tajo,C147,26874,-4.19167,39.85833,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2796.pickle,24,EFAS,17,2796,,,,,,,,
2797,A3052,Jarama En Mejorada Del Campo,1062,ES,-3.489345924,40.42517925,,7005,Jarama,Tejo,Tajo,C148,6957.4,-3.50833,40.39167,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2797.pickle,24,EFAS,17,2797,,,,,,,,
2798,A3062,Henares En Espinillos,1062,ES,-3.431363923,40.43317986,,4031,Henares,Tejo,Tajo,C149,3989.2,-3.44167,40.44167,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2798.pickle,24,EFAS,17,2798,,,,,,,,
2799,A8015,Turia o Guadalaviar En Teruel,1062,ES,-1.097355908,40.36093391,,2357,Turia o Guadalviar,Turia,Turia,C152,2280.4,-1.125,40.34167,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,1,0,0,,ID_2799.pickle,24,EFAS,17,2799,,,,,,,,
2800,A8018,Turia o Guadalaviar En Zagra,1062,ES,-1.127365188,39.85583559,,4052,Turia o Guadalviar,Turia,Turia,C153,3944.6,-1.14167,39.84167,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,1,0,0,,ID_2800.pickle,24,EFAS,17,2800,,,,,,,,
2801,A8025,Turia o Guadalaviar En LaPresa,1062,ES,-0.484317545,39.5170856,,6294,Turia o Guadalviar,Turia,Turia,C154,6105.2,-0.49167,39.50833,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,1,0,0,,ID_2801.pickle,24,EFAS,17,2801,,,,,,,,
2802,Brandys,Brandys,1062,CZ,14.64373961,50.17524616,,13075,Labe,Elbe,Elbe,C157,13151.3,14.65833,50.19167,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,1,0,0,,ID_2802.pickle,24,EFAS,17,2802,,,,,,,,
2803,SazavaPorice,SazavaPorice,1062,CZ,14.61332779,49.86126634,,4125,Sazava,Elbe,Elbe,C158,4102,14.60833,49.85833,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,1,0,0,,ID_2803.pickle,24,EFAS,17,2803,,,,,,,,
2804,Camburg,Camburg,1062,DE,11.7334387,51.0657758,,3850,Saale,Elbe,Elbe,C166,3972.3,11.70833,51.05833,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2804.pickle,24,EFAS,17,2804,,,,,,,,
2805,ANGERMANAELVEN,ANGERMANAELVEN,1062,SE,17.2578177,63.18478045,,30638,Sollefteae Krv,Angermanelven,Angermanalven,C230,30809.9,17.25833,63.175,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2805.pickle,24,EFAS,17,2805,,,,,,,,
2806,A9013,Esera En Graus,1062,ES,0.328942054,42.24021922,,893,Esera,Ebro,Ebro,C288,844.6,0.35833,42.24167,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2806.pickle,24,EFAS,17,2806,,,,,,,,
2807,A9041,Pancrudo En Navarrete Del Rio,1062,ES,-1.259261528,40.93515496,,364,Pancrudo,Ebro,Ebro,C293,397.9,-1.25833,40.925,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2807.pickle,24,EFAS,17,2807,,,,,,,,
2808,A9047,Isabena En Capella,1062,ES,0.396107365,42.20123031,,426,Isabena,Ebro,Ebro,C295,432.4,0.39167,42.19167,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2808.pickle,24,EFAS,17,2808,,,,,,,,
2809,A9063,Esca En Sigues,1062,ES,-1.027335491,42.64636513,,506,Esca,Ebro,Ebro,C297,502.3,-1.00833,42.65833,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2809.pickle,24,EFAS,17,2809,,,,,,,,
2810,A9071,Ega En Estella,1062,ES,-2.017632838,42.66973256,,943,Ega,Ebro,Ebro,C299,824.1,-2.025,42.675,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2810.pickle,24,EFAS,17,2810,,,,,,,,
2811,A9075,Ayuda En Berantevilla,1062,ES,-2.828457507,42.70650638,,307,Ayuda,Ebro,Ebro,C300,293.2,-2.825,42.70833,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2811.pickle,24,EFAS,17,2811,,,,,,,,
2812,A9091,Alcanadre En Lascellas,1062,ES,-0.135707837,42.10339541,,501,Alcanadre,Ebro,Ebro,C302,511.8,-0.10833,42.09167,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2812.pickle,24,EFAS,17,2812,,,,,,,,
2813,A9137,Noguera Ribagorzana En Pont De Suert,1062,ES,0.728472519,42.41415891,,558,Noguera Ribagorzana,Ebro,Ebro,C308,552.6,0.74167,42.425,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2813.pickle,24,EFAS,17,2813,,,,,,,,
2814,A9165,Bayas En Miranda De Ebro,1062,ES,-2.898363027,42.74321536,,318,Bayas,Ebro,Ebro,C309,297.4,-2.90833,42.74167,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2814.pickle,24,EFAS,17,2814,,,,,,,,
2815,A9177,Algas En Batea,1062,ES,0.210037523,41.09195445,,335,Algas,Ebro,Ebro,C311,298.7,0.20833,41.09167,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2815.pickle,24,EFAS,17,2815,,,,,,,,
2816,A9184,Manubles En Ateca,1062,ES,-1.821494501,41.370969,,446,Manubles,Ebro,Ebro,C312,386.1,-1.825,41.375,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2816.pickle,24,EFAS,17,2816,,,,,,,,
2818,Hron,Hron,1062,sk,18.65761338,47.85983533,,5325,Hron,Danube,Danube,C449,5420.7,18.675,47.84167,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,1,0,1,24,ID_2818.pickle,24,EFAS,17,2818,,,,,,,,
2819,Kupari,Kupari,1062,HR,14.700639,45.505028,,375,Kupa,Sava,Danube,C450,134.9,14.69167,45.54167,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,1,0,0,,ID_2819.pickle,24,EFAS,17,2819,,,,,,,,
